,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,FB,GOOG,NFLX,AAPL,AMZN,FB,GOOG,NFLX,AAPL,AMZN,FB,GOOG,NFLX,AAPL,AMZN,FB,GOOG,NFLX,AAPL,AMZN,FB,GOOG,NFLX,AAPL,AMZN,FB,GOOG,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/12/30,72.2559967,1846.890015,204.4100037,1336.140015,323.3099976,72.87999725,1846.890015,204.4100037,1336.140015,323.3099976,73.17250061,1884,207.8999939,1353,329.1900024,71.30500031,1840.619995,203.8999939,1334.02002,322.8599854,72.36499786,1874,207.8600006,1350,329.0799866,144114400,3674700,10524300,1050900,4311500
2019/12/31,72.78393555,1847.839966,205.25,1337.02002,323.5700073,73.41249847,1847.839966,205.25,1337.02002,323.5700073,73.41999817,1853.26001,205.5599976,1338,324.9200134,72.37999725,1832.22998,203.6000061,1329.084961,321.0899963,72.48249817,1842,204,1330.109985,322,100805600,2506500,8953500,961800,3713300
2020/1/2,74.44460297,1898.01001,209.7799988,1367.369995,329.8099976,75.08750153,1898.01001,209.7799988,1367.369995,329.8099976,75.15000153,1898.01001,209.7899933,1368.140015,329.980011,73.79750061,1864.150024,206.2700043,1341.550049,324.7799988,74.05999756,1875,206.75,1341.550049,326.1000061,135480400,4029000,12077100,1406600,4485800
2020/1/3,73.72084045,1874.969971,208.6699982,1360.660034,325.8999939,74.35749817,1874.969971,208.6699982,1360.660034,325.8999939,75.14499664,1886.199951,210.3999939,1372.5,329.8599854,74.125,1864.5,206.9499969,1345.543945,325.5299988,74.28749847,1864.5,207.2100067,1347.859985,326.7799988,146322800,3764400,11188400,1186400,3806900
2020/1/6,74.30826569,1902.880005,212.6000061,1394.209961,335.8299866,74.94999695,1902.880005,212.6000061,1394.209961,335.8299866,74.98999786,1903.689941,212.7799988,1396.5,336.3599854,73.1875,1860,206.5200043,1350,321.2000122,73.44750214,1860,206.6999969,1350,323.1199951,118387200,4061800,17058900,1732300,5663100
2020/1/7,73.95879364,1906.859985,213.0599976,1393.339966,330.75,74.59750366,1906.859985,213.0599976,1393.339966,330.75,75.22499847,1913.890015,214.5800018,1402.98999,336.7000122,74.37000275,1892.040039,211.75,1390.380005,330.2999878,74.95999908,1904.5,212.8200073,1397.939941,336.4700012,108872000,4044900,14912400,1502700,4703200
2020/1/8,75.14852142,1891.969971,215.2200012,1404.319946,339.2600098,75.79750061,1891.969971,215.2200012,1404.319946,339.2600098,76.11000061,1911,216.2400055,1411.579956,342.7000122,74.29000092,1886.439941,212.6100006,1390.839966,331.0499878,74.29000092,1898.040039,213,1392.079956,331.4899902,132079200,3508000,13475000,1528000,7104500
2020/1/9,76.74472809,1901.050049,218.3000031,1419.829956,335.6600037,77.40750122,1901.050049,218.3000031,1419.829956,335.6600037,77.60749817,1917.819946,218.3800049,1427.329956,343.4200134,76.55000305,1895.800049,216.2799988,1410.27002,334.6099854,76.80999756,1909.890015,217.5399933,1420.569946,342,170108400,3167300,12642800,1500900,4709300
2020/1/10,76.91822052,1883.160034,218.0599976,1429.72998,329.0499878,77.58249664,1883.160034,218.0599976,1429.72998,329.0499878,78.16750336,1906.939941,219.8800049,1434.928955,338.5,77.0625,1880,217.4199982,1418.349976,327.269989,77.65000153,1905.369995,219.1999969,1427.560059,337.1300049,140644800,2853700,12119400,1820700,4718300
2020/1/13,78.56153107,1891.300049,221.9100037,1439.22998,338.9200134,79.23999786,1891.300049,221.9100037,1439.22998,338.9200134,79.26750183,1898,221.9700012,1440.52002,340.8500061,77.78749847,1880.800049,219.2100067,1426.02002,331.5100098,77.91000366,1891.310059,219.6000061,1436.130005,331.7999878,121532000,2780800,14463400,1652300,6290000
2020/1/14,77.5007019,1869.439941,219.0599976,1430.880005,338.6900024,78.16999817,1869.439941,219.0599976,1430.880005,338.6900024,79.39250183,1887.109985,222.3800049,1441.800049,345.3800049,78.04250336,1858.550049,218.6300049,1428.369995,335.519989,79.17500305,1885.880005,221.6100006,1439.01001,344.3999939,161954400,3440900,13288900,1558900,7199400
2020/1/15,77.16856384,1862.02002,221.1499939,1439.199951,339.0700073,77.83499908,1862.02002,221.1499939,1439.199951,339.0700073,78.875,1878.859985,221.6799927,1441.39502,343.1700134,77.38749695,1855.089966,220.1399994,1430.209961,336.6000061,77.96250153,1872.25,220.6100006,1430.209961,338.6799927,121923600,2896600,10036500,1282700,5158000
2020/1/16,78.13522339,1877.939941,221.7700043,1451.699951,338.6199951,78.80999756,1877.939941,221.7700043,1451.699951,338.6199951,78.92500305,1885.589966,222.6300049,1451.98999,343.5599976,78.02249908,1866.02002,220.3899994,1440.920044,335.8500061,78.39749908,1882.98999,222.5700073,1447.439941,343.5,108829200,2659500,10015300,1173700,5016000
2020/1/17,79.00024414,1864.719971,222.1399994,1480.390015,339.6700134,79.68250275,1864.719971,222.1399994,1480.390015,339.6700134,79.68499756,1886.640015,222.2899933,1481.295044,341.5700073,78.75,1857.25,220.5299988,1458.219971,337.3800049,79.06749725,1885.890015,222.0299988,1462.910034,341,137816400,3997300,15905900,2396200,6066500
2020/1/21,78.4648819,1892,221.4400024,1484.400024,338.1099854,79.14250183,1892,221.4400024,1484.400024,338.1099854,79.75499725,1894.27002,222.3699951,1491.849976,341,79,1860,219.1199951,1471.199951,332.5899963,79.29750061,1865,222.1600037,1479.119995,340,110843200,3707800,14275800,2036700,14350300
2020/1/22,78.74495697,1887.459961,221.3200073,1485.949951,326,79.42500305,1887.459961,221.3200073,1485.949951,326,79.99749756,1902.5,222.75,1503.213989,336.2999878,79.32749939,1883.339966,221.2799988,1484.930054,323.6000061,79.64499664,1896.089966,222.3099976,1491,332.5499878,101832400,3216300,12212800,1610800,21730000
2020/1/23,79.12418365,1884.579956,219.7599945,1486.650024,349.6000061,79.80750275,1884.579956,219.7599945,1486.650024,349.6000061,79.88999939,1889.97998,221.4900055,1495.52002,349.8800049,78.91249847,1872.76001,219.2700043,1482.099976,325.0100098,79.48000336,1885.109985,220.75,1487.640015,326.0400085,104472000,2484600,11195000,1351200,18200300
2020/1/24,78.89614868,1861.640015,217.9400024,1466.709961,353.1600037,79.57749939,1861.640015,217.9400024,1466.709961,353.1600037,80.83249664,1894.98999,221.7799988,1495.494995,359.8500061,79.37999725,1847.439941,216.1100006,1465.25,345.8800049,80.0625,1891.369995,220.8000031,1493.589966,348.4599915,146537600,3766200,11905800,1784600,17939700
2020/1/27,76.57618713,1828.339966,214.8699951,1433.900024,342.8800049,77.23750305,1828.339966,214.8699951,1433.900024,342.8800049,77.94249725,1841,216.0599976,1438.069946,351.8999939,76.22000122,1815.339966,212.5,1421.199951,341.019989,77.51499939,1820,213.1000061,1431,345.9500122,161940000,3528500,13810700,1755200,7709500
2020/1/28,78.74247742,1853.25,217.7899933,1452.560059,348.519989,79.42250061,1853.25,217.7899933,1452.560059,348.519989,79.59999847,1858.109985,218.7400055,1456,352.3999939,78.04750061,1830.02002,213.5200043,1432.469971,342.7799988,78.15000153,1840.5,216.1399994,1443,345.8800049,162234000,2808000,13413800,1577400,6821600
2020/1/29,80.39074707,1858,223.2299957,1458.630005,343.1600037,81.08499908,1858,223.2299957,1458.630005,343.1600037,81.96250153,1874.75,224.1999969,1465.430054,349.3999939,80.34500122,1855.02002,218.4499969,1446.73999,338.5499878,81.11250305,1864,221.4400024,1458.800049,349,216229200,2088000,33181300,1077700,7643500
2020/1/30,80.27424622,1870.680054,209.5299988,1455.839966,347.7399902,80.96749878,1870.680054,209.5299988,1455.839966,347.7399902,81.02249908,1872.869995,211.4299927,1457.280029,348.2000122,79.6875,1850.609985,204.75,1436.400024,339.25,80.13500214,1858,206.5299988,1439.959961,341.1000061,126743200,6327400,48775500,1339400,5328100
2020/1/31,76.71498871,2008.719971,201.9100037,1434.22998,345.0899963,77.37750244,2008.719971,201.9100037,1434.22998,345.0899963,80.66999817,2055.719971,208.6900024,1470.130005,347.3900146,77.07250214,2002.27002,201.0599976,1428.530029,340.980011,80.23249817,2051.469971,208.4299927,1468.900024,347.3900146,199588400,15567300,31359900,2417200,5230000
2020/2/3,76.50431061,2004.199951,204.1900024,1485.939941,358,77.16500092,2004.199951,204.1900024,1485.939941,358,78.37249756,2048.5,205.1399994,1490,359.6300049,75.55500031,2000.25,202.5,1458.98999,346.2799988,76.07499695,2010.599976,203.4400024,1462,347.2399902,173985600,5899100,15495600,3036800,6674900
2020/2/4,79.02999878,2049.669922,209.8300018,1447.069946,369.0100098,79.71250153,2049.669922,209.8300018,1447.069946,369.0100098,79.91000366,2059.800049,210.6000061,1469.5,369.5700073,78.40750122,2015.369995,205.1999969,1426.300049,356.1000061,78.82749939,2029.880005,206.6199951,1457.069946,361,136616400,5289300,19628900,3933000,7161500
2020/2/5,79.67443848,2039.869995,210.1100006,1448.22998,369.6700134,80.36250305,2039.869995,210.1100006,1448.22998,369.6700134,81.19000244,2071.02002,212.7299957,1463.839966,375.25,79.73750305,2032,208.7100067,1430.560059,362.2999878,80.87999725,2071.02002,212.5099945,1462.420044,375.1300049,118826800,4376200,12538200,1986200,6437000
2020/2/6,80.60638428,2050.22998,210.8500061,1476.22998,366.9500122,81.30249786,2050.22998,210.8500061,1476.22998,366.9500122,81.30500031,2056.300049,211.1900024,1482,371.5499878,80.06500244,2024.800049,209.3399963,1449.569946,362.5100098,80.64250183,2041.02002,210.4700012,1450.329956,369.6000061,105425600,3183000,10567500,1679400,3920400
2020/2/7,79.51072693,2079.280029,212.3300018,1479.22998,366.769989,80.00749969,2079.280029,212.3300018,1479.22998,366.769989,80.84999847,2098.530029,212.8200073,1485.839966,371.7999878,79.5,2038.099976,209.9299927,1466.349976,363.5700073,80.59249878,2041.98999,210.3000031,1467.300049,365.0400085,117684000,5095300,12242500,1172300,4385200
2020/2/10,79.88835907,2133.909912,213.0599976,1508.680054,371.0700073,80.38749695,2133.909912,213.0599976,1508.680054,371.0700073,80.38749695,2135.600098,213.8000031,1509.5,374.7999878,78.46250153,2084.959961,210.6600037,1474.319946,362.519989,78.54499817,2085.01001,211.5200043,1474.319946,365,109348800,5056200,11856400,1419900,5294100
2020/2/11,79.40637207,2150.800049,207.1900024,1508.790039,373.6900024,79.90249634,2150.800049,207.1900024,1508.790039,373.6900024,80.97499847,2185.949951,210.8600006,1529.630005,378.1099854,79.67749786,2136,206.5099945,1505.637939,369.7200012,80.90000153,2150.899902,210.1900024,1511.810059,373.75,94323200,5746000,25030800,1344600,4772900
2020/2/12,81.292099,2160,210.7599945,1518.27002,380.0100098,81.80000305,2160,210.7599945,1518.27002,380.0100098,81.80500031,2180.25,211.2200012,1520.694946,380.6199951,80.36750031,2155.290039,207.3999939,1508.109985,375.8800049,80.36750031,2163.199951,207.8500061,1514.47998,377.1799927,113730400,3334300,13813700,1167600,4624800
2020/2/13,80.71321869,2149.870117,213.1399994,1514.660034,381.3999939,81.21749878,2149.870117,213.1399994,1514.660034,381.3999939,81.55500031,2170.280029,214.3300018,1527.180054,385.3699951,80.83750153,2142,209.1799927,1504.599976,376.5100098,81.04750061,2144.98999,209.5200043,1512.689941,376.9599915,94747600,3031800,15396600,929500,4485400
2020/2/14,80.73308563,2134.870117,214.1799927,1520.73999,380.3999939,81.23750305,2134.870117,214.1799927,1520.73999,380.3999939,81.49500275,2159.040039,214.9299927,1520.73999,385.1499939,80.71250153,2125.889893,212.6499939,1507.339966,379.4299927,81.18499756,2155.679932,214,1515.599976,381.4700012,80113600,2606200,10741700,1197800,3736300
2020/2/18,79.25482178,2155.669922,217.8000031,1519.670044,387.7799988,79.75,2155.669922,217.8000031,1519.670044,387.7799988,79.9375,2166.070068,217.9799957,1531.630005,389.5400085,78.65249634,2124.110107,213.3999939,1512.589966,379.1900024,78.83999634,2125.02002,213.5500031,1515,379.2999878,152531200,2945600,15609200,1120700,5173900
2020/2/19,80.40264893,2170.219971,217.4900055,1526.689941,386.1900024,80.90499878,2170.219971,217.4900055,1526.689941,386.1900024,81.14250183,2185.100098,218.3200073,1532.105957,392.9500122,80,2161.120117,216.1100006,1521.400024,384.8999939,80,2167.800049,217.9900055,1525.069946,388.1199951,93984000,2561200,12135100,949300,4896400
2020/2/20,79.57780457,2153.100098,214.5800018,1518.150024,386,80.07499695,2153.100098,214.5800018,1518.150024,386,81.16249847,2176.790039,218.7700043,1529.640015,389.7000122,79.55249786,2127.449951,212.9499969,1506.819946,376.6799927,80.65750122,2173.070068,216.5200043,1522,386.5599976,100566000,3131300,13109200,1096600,4079400
2020/2/21,77.77655792,2095.969971,210.1799927,1485.109985,380.0700073,78.26249695,2095.969971,210.1799927,1485.109985,380.0700073,80.11250305,2144.550049,214.2400055,1512.214966,387.3200073,77.625,2088,208.8300018,1480.439941,377.8999939,79.65499878,2142.149902,213.4799957,1508.030029,385.3299866,129554000,4646300,14092300,1731700,3930100
2020/2/24,74.08214569,2009.290039,200.7200012,1421.589966,368.7000122,74.54499817,2009.290039,200.7200012,1421.589966,368.7000122,76.04499817,2039.300049,203.6499939,1436.969971,372.8200073,72.30750275,1987.969971,198.1699982,1411.390015,361,74.31500244,2003.180054,201.8000031,1426.109985,364.7600098,222195200,6547000,23080100,2867100,6936400
2020/2/25,71.57282257,1972.73999,196.7700043,1388.449951,360.0899963,72.01999664,1972.73999,196.7700043,1388.449951,360.0899963,75.63249969,2034.599976,203.5,1438.140015,375.6499939,71.53250122,1958.420044,195.9499969,1382.400024,357.7200012,75.23750305,2026.420044,202.25,1433,372,230673600,6219100,21433500,2478300,6481200
2020/2/26,72.70822144,1979.589966,197.1999969,1393.180054,379.2399902,73.16249847,1979.589966,197.1999969,1393.180054,379.2399902,74.47000122,2014.670044,201.2100067,1415.699951,382,71.625,1960.449951,195.4900055,1379,365,71.63249969,1970.280029,197.1900024,1396.140015,366.3099976,198054800,5224600,16524500,2202400,8934100
2020/2/27,67.95542145,1884.300049,189.75,1318.089966,371.7099915,68.37999725,1884.300049,189.75,1318.089966,371.7099915,71.5,1975,195.8800049,1371.703979,391.5599976,68.23999786,1882.76001,189.5,1317.170044,370.6000061,70.27500153,1934.380005,191.8200073,1362.060059,371.4599915,320605600,8144000,21682600,2978300,10967700
2020/2/28,67.91566467,1883.75,192.4700012,1339.329956,369.0299988,68.33999634,1883.75,192.4700012,1339.329956,369.0299988,69.60250092,1889.76001,192.7400055,1341.140015,376.769989,64.09249878,1811.130005,181.8200073,1271,356.7999878,64.31500244,1814.630005,182.6999969,1277.5,364.2099915,426884800,9493800,32568900,3789100,11178600
2020/3/2,74.23866272,1953.949951,196.4400024,1389.109985,381.0499878,74.70249939,1953.949951,196.4400024,1389.109985,381.0499878,75.36000061,1954.51001,196.5700073,1390.869995,381.3599854,69.43000031,1870,188.8500061,1326.814941,364.5,70.56999969,1906.48999,194.0299988,1351.609985,373.1099854,341397200,6761700,24949000,2431500,6997900
2020/3/3,71.88089752,1908.98999,185.8899994,1341.390015,368.769989,72.33000183,1908.98999,185.8899994,1341.390015,368.769989,76,1996.329956,197.2400055,1410.150024,393.519989,71.44999695,1888.089966,183.9700012,1332,367.3999939,75.91750336,1975.369995,196.2200012,1399.420044,381.0299988,319475600,7534500,27984100,2402300,8364600
2020/3/4,75.215065,1975.829956,191.7599945,1386.52002,383.7900085,75.68499756,1975.829956,191.7599945,1386.52002,383.7900085,75.84999847,1978,191.8300018,1388.089966,384.0100098,73.28250122,1922,186.3899994,1343.109985,370.5100098,74.11000061,1946.569946,189.1699982,1359.22998,377.769989,219178400,4772900,23062500,1913300,5487300
2020/3/5,72.7753067,1924.030029,185.1699982,1319.040039,372.7799988,73.23000336,1924.030029,185.1699982,1319.040039,372.7799988,74.88749695,1960.719971,188.9900055,1358.910034,391.3999939,72.85250092,1910,183.8899994,1305.099976,368.6400146,73.87999725,1933,186.7799988,1350.199951,381,187572800,4748200,19333400,2561300,8747000
2020/3/6,71.80884552,1901.089966,181.0899963,1298.410034,368.9700012,72.25749969,1901.089966,181.0899963,1298.410034,368.9700012,72.70500183,1910.869995,183.7799988,1306.219971,371.3099976,70.30750275,1869.5,176.2599945,1261.050049,356.8500061,70.5,1875,178.3300018,1277.060059,367.7000122,226176800,5273600,24559600,2660600,8147200
2020/3/9,66.1293335,1800.609985,169.5,1215.560059,346.4899902,66.54250336,1800.609985,169.5,1215.560059,346.4899902,69.52249908,1862.77002,175,1254.76001,357.4700012,65.75,1761.290039,165.1900024,1200,341.7200012,65.9375,1773.859985,169.6000061,1205.300049,343.8599854,286744800,7813200,29949000,3365400,7405500
2020/3/10,70.89207458,1891.819946,178.1900024,1280.390015,364.1300049,71.33499908,1891.819946,178.1900024,1280.390015,364.1300049,71.61000061,1894.27002,178.2899933,1281.150024,364.5400085,67.34249878,1818.170044,169.5,1218.77002,347.8500061,69.28500366,1870.880005,174.6699982,1260,356.4299927,285290000,7133300,24517800,2611400,7604400
2020/3/11,68.42995453,1820.859985,170.2400055,1215.410034,349.9200134,68.85749817,1820.859985,170.2400055,1215.410034,349.9200134,70.30500031,1871.319946,175.8800049,1260.959961,362.980011,67.96499634,1801.5,167.6600037,1196.069946,344.7900085,69.34750366,1857.849976,174.0099945,1249.699951,358.9200134,255598800,5624800,20373900,2608500,6036000
2020/3/12,61.67217636,1676.609985,154.4700012,1114.910034,315.25,62.05749893,1676.609985,154.4700012,1114.910034,315.25,67.5,1765,166.6000061,1193.869995,335.7200012,62,1675,154.3399963,1113.300049,307.3200073,63.98500061,1721.97998,159.5399933,1126,326.5,418474000,11346200,43266300,4226700,12071600
2020/3/13,69.06101227,1785,170.2799988,1219.72998,336.2999878,69.49250031,1785,170.2799988,1219.72998,336.2999878,69.98000336,1786.310059,170.7899933,1219.76001,336.4200134,63.23749924,1680.619995,157.6000061,1117.142944,307.3900146,66.22250366,1755,163.5299988,1179,330.5100098,370732000,8809700,35028600,3700100,9458200
2020/3/16,60.17652512,1689.150024,146.0099945,1084.329956,298.8399963,60.55250168,1689.150024,146.0099945,1084.329956,298.8399963,64.76999664,1759.449951,159.1300049,1152.266968,334.3500061,60,1626.030029,143.1000061,1074.439941,294.75,60.48749924,1641.51001,152.3200073,1096,306.6300049,322423600,8917300,39120400,4252400,10559900
2020/3/17,62.82249069,1807.839966,149.4199982,1119.800049,319.75,63.21500015,1807.839966,149.4199982,1119.800049,319.75,64.40249634,1857.780029,153.9400024,1130.859985,322.8999939,59.59999847,1689.23999,140,1056.01001,290.25,61.87749863,1775.469971,150.7400055,1093.109985,306.1900024,324056000,10917100,34255600,3861500,10013900
2020/3/18,61.2845993,1830,146.9600067,1096.800049,315.4700012,61.66749954,1830,146.9600067,1096.800049,315.4700012,62.5,1841.660034,148.1799927,1106.5,331.5799866,59.27999878,1745,137.1000061,1037.280029,300,59.94250107,1750,139.75,1056.51001,302.3999939,300233600,9645200,37553100,4233400,12593600
2020/3/19,60.81503296,1880.930054,153.1300049,1115.290039,332.0299988,61.19499969,1880.930054,153.1300049,1115.290039,332.0299988,63.20999908,1945,159.9299927,1157.969971,348.5100098,60.65250015,1832.650024,144.8000031,1060.108032,316.8200073,61.84749985,1860,146.6199951,1093.050049,324.3299866,271857200,10399900,39862300,3651100,10616000
2020/3/20,56.95415497,1846.089966,149.7299957,1072.319946,332.8299866,57.31000137,1846.089966,149.7299957,1072.319946,332.8299866,62.95750046,1957,159.2700043,1143.98999,350.4899902,57,1820.72998,148,1065.48999,332,61.79499817,1926.310059,156.0200043,1135.719971,342.3099976,401693200,9817900,32568400,3601800,10853800
2020/3/23,55.74421692,1902.829956,148.1000061,1056.619995,360.269989,56.09249878,1902.829956,148.1000061,1056.619995,360.269989,57.125,1919.400024,152.3099976,1071.319946,366.1099854,53.15250015,1812,142.25,1013.536011,340.8800049,57.02000046,1827.75,149.6600037,1061.319946,347.8900146,336752800,7808500,29830800,4044100,13449400
2020/3/24,61.33677292,1940.099976,160.9799957,1134.459961,357.3200073,61.72000122,1940.099976,160.9799957,1134.459961,357.3200073,61.92250061,1955,161.3099976,1135,372.9299927,58.57500076,1900.339966,152.5700073,1090.619995,353.0299988,59.09000015,1951.5,155.2100067,1103.77002,369.9899902,287531200,7147100,30440400,3344500,11638700
2020/3/25,60.99888611,1885.839966,156.2100067,1102.48999,342.3900146,61.38000107,1885.839966,156.2100067,1102.48999,342.3900146,64.5625,1950.26001,162.9900055,1148.900024,362,61.07500076,1885.780029,153.0599976,1086.01001,339.1700134,62.6875,1920.689941,158.9199982,1126.469971,361.019989,303602000,6479100,35184300,4081500,8767200
2020/3/26,64.20883179,1955.48999,163.3399963,1161.75,362.9899902,64.61000061,1955.48999,163.3399963,1161.75,362.9899902,64.66999817,1956.48999,164,1169.969971,363.8399963,61.59000015,1889.290039,157.0200043,1093.530029,341.730011,61.63000107,1902,158.25,1111.800049,344,252087200,6221300,26556800,3571700,7229600
2020/3/27,61.55043793,1900.099976,156.7899933,1110.709961,357.1199951,61.93500137,1900.099976,156.7899933,1110.709961,357.1199951,63.96749878,1939.790039,160.0899963,1150.670044,368.5599976,61.76250076,1899.920044,154.75,1105.910034,353,63.1875,1930.859985,158.1999969,1125.670044,359.0899963,204216800,5387900,24879900,3208500,7948800
2020/3/30,63.30696106,1963.949951,165.9499969,1146.819946,370.9599915,63.70249939,1963.949951,165.9499969,1146.819946,370.9599915,63.88000107,1973.630005,166.75,1151.630005,377.7999878,62.34999847,1912.339966,158.0599976,1096.47998,361.1700134,62.68500137,1922.829956,159.1799927,1125.040039,363,167976400,6126100,22515200,2574100,8622000
2020/3/31,63.17776871,1949.719971,166.8000031,1162.810059,375.5,63.57249832,1949.719971,166.8000031,1162.810059,375.5,65.62249756,1993.02002,170.9299927,1175.310059,383.0100098,63,1944.01001,164.1999969,1138.140015,366.4400024,63.90000153,1964.349976,165.4799957,1147.300049,367.9299927,197002000,5123600,23676300,2486400,9366500
2020/4/1,59.85353851,1907.699951,159.6000061,1105.619995,364.0799866,60.22750092,1907.699951,159.6000061,1105.619995,364.0799866,62.18000031,1944.959961,164.1499939,1129.689941,380.230011,59.78250122,1893,158.0399933,1097.449951,361.019989,61.625,1932.969971,161.6199951,1122,376.0499878,176218400,4121900,19507600,2344200,6672500
2020/4/2,60.85229492,1918.829956,158.1900024,1120.839966,370.0799866,61.23249817,1918.829956,158.1900024,1120.839966,370.0799866,61.28749847,1927.530029,161.3500061,1126.859985,370.9899902,59.22499847,1890,155.9199982,1096.400024,360.0599976,60.08499908,1901.640015,159.1000061,1098.26001,364.0799866,165934000,4336000,20886300,1964900,4592500
2020/4/3,59.97776794,1906.589966,154.1799927,1097.880005,361.7600098,60.35250092,1906.589966,154.1799927,1097.880005,361.7600098,61.42499924,1926.329956,157.9100037,1123.540039,370.8999939,59.74250031,1889.150024,150.8300018,1079.810059,357.5100098,60.70000076,1911.150024,157.1499939,1119.015015,367.4700012,129880000,3609900,25983300,2313400,4860800
2020/4/6,65.21006775,1997.589966,165.5500031,1186.920044,379.9599915,65.61750031,1997.589966,165.5500031,1186.920044,379.9599915,65.77749634,1998.52002,166.1999969,1194.660034,380.2900085,62.34500122,1930.02002,158.5099945,1130.939941,361.7099915,62.72499847,1936,160.1499939,1138,365.2200012,201820400,5773200,28453600,2664700,8183900
2020/4/7,64.45479584,2011.599976,168.8300018,1186.51001,372.2799988,64.85749817,2011.599976,168.8300018,1186.51001,372.2799988,67.92500305,2035.719971,173.3899994,1225,381.3299866,64.75,1997.619995,166.0099945,1182.22998,369.3399963,67.69999695,2017.109985,171.7899933,1221,380,202887200,5114000,31411900,2387300,7046400
2020/4/8,66.10448456,2043,174.2799988,1210.280029,371.1199951,66.51750183,2043,174.2799988,1210.280029,371.1199951,66.84249878,2044,175,1219.069946,378.3900146,65.30750275,2011.150024,167.7400055,1188.160034,368.3099976,65.68499756,2021,171.25,1206.5,374.0100098,168895200,3977300,21664200,1975100,6908900
2020/4/9,66.58150482,2042.76001,175.1900024,1211.449951,370.7200012,66.99749756,2042.76001,175.1900024,1211.449951,370.7200012,67.51750183,2053,177.0800018,1225.569946,372.1000061,66.17500305,2017.660034,171.5700073,1196.734985,363.0299988,67.17500305,2044.300049,175.8999939,1224.079956,371.0599976,162116400,4655600,23534300,2175400,7711300
2020/4/13,67.88833618,2168.870117,174.7899933,1217.560059,396.7200012,68.3125,2168.870117,174.7899933,1217.560059,396.7200012,68.42500305,2180,175,1220.51001,400.5100098,66.45749664,2038,169.4499969,1187.598022,367.7000122,67.07749939,2040,173.6699982,1209.180054,371.3099976,131022800,6716700,19355400,1739800,11692900
2020/4/14,71.31690979,2283.320068,178.1699982,1269.22998,413.5499878,71.76249695,2283.320068,178.1699982,1269.22998,413.5499878,72.0625,2292,181.2299957,1282.069946,417.8200073,69.51249695,2186.209961,176.6199951,1236.930054,394.8500061,70,2200.469971,178.9799957,1245.089966,397.5,194994800,8087200,21011800,2470400,11581000
2020/4/15,70.66598511,2307.679932,176.9700012,1262.469971,426.75,71.10749817,2307.679932,176.9700012,1262.469971,426.75,71.58249664,2333.370117,178.1900024,1280.459961,434.980011,70.15750122,2245,172.8200073,1240.400024,412.25,70.59999847,2257.679932,175.1900024,1245.609985,413,131154400,6866600,17423000,1671700,13561200
2020/4/16,71.2274704,2408.189941,176.25,1263.469971,439.1700134,71.67250061,2408.189941,176.25,1263.469971,439.1700134,72.05000305,2461,178.0500031,1279,449.519989,70.58750153,2335,172.5099945,1242.619995,431.6099854,71.84500122,2346,177.9499969,1274.099976,437,157125200,12038200,23593200,2518100,16128700
2020/4/17,70.26101685,2375,179.2400055,1283.25,422.9599915,70.69999695,2375,179.2400055,1283.25,422.9599915,71.73750305,2400,180.2799988,1294.430054,432,69.21499634,2316.02002,176.6600037,1271.22998,414.7000122,71.17250061,2372.330078,179.1999969,1284.849976,431,215250000,7930000,20974800,1949000,12616300
2020/4/20,68.80261993,2393.610107,178.2400055,1266.609985,437.4899902,69.23249817,2393.610107,178.2400055,1266.609985,437.4899902,70.41999817,2444.97998,180.5,1281.599976,444.4899902,69.21250153,2386.050049,176.7700043,1261.369995,430.5599976,69.48750305,2389.949951,177.4100037,1271,435.1700134,130015200,5770700,16110700,1695500,12655800
2020/4/21,66.67591095,2328.120117,170.8000031,1216.339966,433.8299866,67.09249878,2328.120117,170.8000031,1216.339966,433.8299866,69.3125,2428.310059,175.3800049,1254.27002,447,66.35749817,2279.659912,168.3399963,1209.709961,425.6000061,69.06999969,2416.610107,175.25,1247,444.769989,180991600,7476700,24850500,2153000,23177600
2020/4/22,68.59641266,2363.48999,182.2799988,1263.209961,421.4200134,69.02500153,2363.48999,182.2799988,1263.209961,421.4200134,69.47499847,2394,184.7799988,1285.613037,433,68.05000305,2351,178.1399994,1242,413,68.40249634,2369,178.4499969,1245.540039,429.730011,117057200,4218300,33242000,2092400,21123800
2020/4/23,68.33058167,2399.449951,185.1300049,1276.310059,426.7000122,68.75749969,2399.449951,185.1300049,1276.310059,426.7000122,70.4375,2424.219971,187.0500031,1293.310059,438.4100037,68.71749878,2382.080078,183.1499939,1265.670044,419.2600098,68.96749878,2399.97998,184.0800018,1271.550049,419.2600098,124814400,5066600,21426600,1566200,13952300
2020/4/24,70.30325317,2410.219971,190.0700073,1279.310059,424.9899902,70.74250031,2410.219971,190.0700073,1279.310059,424.9899902,70.75250244,2420.429932,190.4100037,1280.400024,427.1700134,69.25,2382,180.8300018,1249.449951,415.8800049,69.30000305,2417,183.2299957,1261.170044,425,126508800,3831800,28792000,1639600,8670400
