Date,AMD,CSCO,INTC,INTU,NVDA
2020/7/14,54.720001,44.270542,56.260612,282.982971,103.600166
2020/7/15,55.34,44.404522,56.308308,287.544495,102.105125
2020/7/16,54.919998,43.811188,56.413235,283.310242,101.181641
2020/7/17,55.040001,44.739471,57.233585,286.850281,101.848045
2020/7/20,57.459999,44.950012,58.330559,296.221313,104.935493
2020/7/21,57,44.997864,57.901302,295.388275,103.115974
2020/7/22,61.790001,44.883022,58.235172,293.960327,104.21666
2020/7/23,59.57,45.37109,57.615143,289.111237,101.131721
2020/7/24,69.400002,44.404522,48.25745,286.265228,101.77816
2020/7/27,68.970001,45.160545,47.284477,293.67276,104.044441
2020/7/28,67.610001,44.289684,46.969696,294.317352,101.987808
2020/7/29,76.089996,44.701187,45.853638,299.652313,104.483727
2020/7/30,78.199997,44.442802,45.777325,301.397614,105.966301
2020/7/31,77.43,45.074413,45.529316,303.807281,105.973778
2020/8/3,77.669998,45.13184,46.073036,309.092743,109.922302
2020/8/4,85.040001,45.619904,46.864761,308.041595,112.093742
2020/8/5,85.309998,45.294533,46.664444,308.348969,112.682777
2020/8/6,86.709999,45.715607,46.645241,309.618256,113.169479
2020/8/7,84.849998,45.390228,46.126637,306.841705,111.811714
2020/8/10,82.239998,45.677322,47.269485,301.63562,111.467285
2020/8/11,76.879997,45.160545,46.2803,296.697266,108.322433
2020/8/12,82.610001,46.031414,47.240669,302.200806,114.215271
2020/8/13,81.839996,40.882786,46.635639,304.14444,114.242729
2020/8/14,81.300003,40.672245,46.952557,302.984253,115.450745
2020/8/17,82.419998,40.279877,46.990974,305.433563,123.168106
2020/8/18,81.660004,40.174606,46.722069,306.316101,122.406837
2020/8/19,81.089996,40.06934,46.414753,307.952301,121.186348
2020/8/20,82.769997,40.490417,47.221462,317.382751,121.211304
2020/8/21,83.809998,40.432999,47.327099,319.534607,126.627426
2020/8/24,83.080002,40.366009,47.192646,330.333496,126.994308
2020/8/25,86.349998,40.155468,47.471161,333.605927,127.291344
2020/8/26,86.019997,40.432999,47.586399,339.476379,127.520973
2020/8/27,83.800003,40.471283,47.442352,342.114166,126.075836
2020/8/28,85.550003,40.385147,48.43153,343.214844,131.262314
2020/8/31,90.82,40.404285,48.930927,342.500916,133.526108
2020/9/1,92.18,40.222454,48.777267,344.275879,138.025101
2020/9/2,90.220001,40.595688,50.179405,351.217316,143.273056
2020/9/3,82.540001,39.188911,48.393112,336.789032,129.980881
2020/9/4,82.010002,39.064499,48.095406,330.323608,126.056122
2020/9/8,78.690002,38.279762,46.971764,318.136414,118.970619
2020/9/9,81.910004,38.404175,47.653625,325.46463,126.979897
2020/9/10,78.980003,37.868259,47.019787,317.709991,122.952789
2020/9/11,76.339996,38.164925,47.327099,312.365112,121.482254
2020/9/14,77.900002,38.63385,47.45195,315.6474,128.550278
2020/9/15,78.93,38.853962,48.01857,319.772614,129.736191
2020/9/16,76.660004,38.681702,48.373909,310.758667,124.97757
2020/9/17,76.550003,38.63385,48.325886,304.660095,124.468262
2020/9/18,74.93,38.097939,47.912926,297.619476,121.729424
2020/9/21,77.940002,37.361046,47.749668,305.12619,125.005035
2020/9/22,77.699997,37.629005,47.970551,314.626038,126.208427
2020/9/23,74.730003,36.633732,46.885334,302.379333,121.075287
2020/9/24,75.82,36.222229,47.211864,306.008698,123.314796
2020/9/25,78.059998,36.796429,47.960945,315.835846,128.565262
2020/9/28,79.480003,37.447174,49.391903,322.826813,130.175613
2020/9/29,81.769997,37.380188,49.161411,320.932831,132.080566
2020/9/30,81.989998,37.695995,49.728031,323.481293,135.123978
2020/10/1,84.860001,37.473858,50.169807,329.560028,135.96286
2020/10/2,81.800003,36.961971,48.988544,319.197449,130.447754
2020/10/5,86.150002,37.251717,49.641594,328.588226,136.242477
2020/10/6,84.480003,37.251717,49.334282,322.658264,137.181244
2020/10/7,86.690002,38.053349,50.582756,332.108551,139.453186
2020/10/8,86.510002,38.430023,51.255016,332.774109,138.202347
2020/10/9,83.099998,38.487965,50.726818,339.549011,137.44339
2020/10/12,84.290001,38.980541,51.744812,348.608643,142.069656
2020/10/13,85.279999,38.449341,51.6968,347.277527,142.291885
2020/10/14,84.209999,38.526604,51.427891,343.0159,140.763931
2020/10/15,83.129997,38.60387,51.716,339.707977,139.513107
2020/10/16,83.169998,38.787376,52.013718,338.893372,137.930222
2020/10/19,82,37.956764,52.417076,333.052246,134.79689
2020/10/20,81.559998,37.860184,51.312645,332.297302,136.27243
2020/10/21,79.199997,37.724968,51.379871,330.588654,135.066544
2020/10/22,79.419998,37.493172,51.764019,329.625092,133.431259
2020/10/23,81.959999,37.493172,46.289906,332.207916,135.720688
2020/10/26,82.230003,36.382481,44.868553,325.919769,131.236694
2020/10/27,78.879997,35.609821,43.831348,328.085327,133.788269
2020/10/28,76.400002,34.489468,42.496429,316.403137,126.101067
2020/10/29,78.019997,34.47015,42.361984,323.456116,130.065765
2020/10/30,75.290001,34.672977,42.525242,312.59845,125.17231
2020/11/2,74.699997,34.672977,42.698112,314.326965,125.639191
2020/11/3,76.580002,35.426315,43.072659,322.582001,130.020828
2020/11/4,81.349998,35.320072,43.888969,340.73114,137.75795
2020/11/5,83,35.95752,44.188854,348.638458,141.410553
2020/11/6,85.879997,36.247265,43.908318,349.929901,145.425171
2020/11/9,83.120003,36.894363,44.111462,357.757721,136.125153
2020/11/10,77.989998,37.396595,43.956684,339.996063,127.529144
2020/11/11,81.279999,37.985744,44.836979,350.068939,134.000473
2020/11/12,81.839996,37.348297,43.482677,347.198059,134.387466
2020/11/13,81.43,39.984993,43.976032,354.588867,132.792114
2020/11/16,83.730003,41.086029,44.682205,354.69809,134.97168
2020/11/17,83.360001,40.448586,44.043747,356.376953,134.042938
2020/11/18,82.540001,39.907726,43.589092,352.393463,134.107849
2020/11/19,85.540001,39.762852,44.13081,359.049133,134.222687
2020/11/20,84.639999,39.569687,43.908318,345.390106,130.702408
2020/11/23,85.309998,40.216785,44.55645,341.058929,131.224213
2020/11/24,85.07,41.153637,45.475437,342.916595,129.404144
2020/11/25,86.709999,41.047398,45.514133,348.151703,132.170441
2020/11/27,87.190002,41.240559,45.901073,351.89679,132.435089
2020/11/30,92.660004,41.549622,46.77169,349.691467,133.835693
2020/12/1,92.629997,42.051853,47.942204,354.459717,133.720856
2020/12/2,93.739998,42.389881,48.271095,353.138519,135.263779
2020/12/3,92.309998,42.602371,49.325523,361.294189,133.820313
2020/12/4,94.040001,42.863136,50.292877,366.161804,135.441116
2020/12/7,94.07,42.83416,48.56131,369.728058,135.925613
2020/12/8,92.919998,42.853474,49.035309,370.125397,133.360779
2020/12/9,89.830002,43.16254,48.435547,361.771027,129.172653
2020/12/10,91.660004,42.805191,48.619347,360.102173,129.587234
2020/12/11,91.650002,42.805191,48.10664,361.910126,129.996796
2020/12/14,94.779999,42.727924,48.822495,363.092224,132.948685
2020/12/15,97.120003,43.191521,49.015961,358.045807,133.465668
2020/12/16,96.849998,43.191521,49.451275,366.817444,132.286896
2020/12/17,96.839996,43.288097,48.996616,377.804291,133.273361
2020/12/18,95.919998,43.886909,45.910748,377.595673,132.581604
2020/12/21,93.230003,43.34605,44.846661,373.443268,133.183472
2020/12/22,93.160004,43.16254,44.662857,377.456573,132.644028
2020/12/23,91.550003,42.863136,45.049801,374.426819,129.956833
2020/12/24,91.809998,43.01767,45.533478,378.638763,129.802002
2020/12/28,91.599998,43.384674,45.533478,378.598938,128.865479
2020/12/29,90.620003,43.11425,47.777748,375.827393,129.297501
2020/12/30,92.290001,42.959717,47.158634,373.065826,131.320419
2020/12/31,91.709999,43.220493,48.19371,377.337372,130.413864
2021/1/4,92.300003,42.801823,48.048603,369.241302,130.99826
2021/1/5,92.769997,42.821293,48.957924,366.429993,133.907715
2021/1/6,90.330002,43.230232,49.431927,358.612091,126.013451
2021/1/7,95.160004,43.775475,50.486347,366.19162,133.300858
2021/1/8,94.580002,43.872845,49.963974,372.579315,132.629044
2021/1/11,97.25,44.16494,49.857563,370.470001,136.072952
2021/1/12,95.360001,44.583607,51.502071,363.833496,134.706894
2021/1/13,91.779999,44.16494,55.090965,363.127045,135.176392
2021/1/14,90.790001,43.960472,57.315884,363.674286,131.864868
2021/1/15,88.209999,44.233093,55.700401,369.146698,128.460907
2021/1/19,89.449997,43.999413,56.097019,383.016693,130.116684
2021/1/20,88.75,44.145466,56.754814,387.504028,133.518127
2021/1/21,91.529999,43.921524,60.421101,379.832733,138.53038
2021/1/22,92.790001,43.590481,54.810429,372.967407,136.98201
2021/1/25,94.129997,43.843632,53.630249,372.549469,136.390121
2021/1/26,94.709999,44.06757,53.407764,372.917603,134.212387
2021/1/27,88.839996,44.495979,51.840645,361.286346,129.042786
2021/1/28,87.519997,44.145466,54.239693,368.092041,130.373901
2021/1/29,85.639999,43.405491,53.697968,359.415802,129.762039
2021/2/1,87.660004,44.203884,54.839447,371.703766,132.231964
2021/2/2,88.860001,44.622555,56.106689,382.180878,135.426132
2021/2/3,87.889999,44.564137,55.797134,378.240784,135.163895
2021/2/4,87.839996,46.005142,57.216099,390.757599,136.5
2021/2/5,87.900002,46.813278,56.622429,387.424438,135.76828
2021/2/8,91.470001,47.65062,57.576199,387.782623,144.236923
2021/2/9,90.910004,47.222214,57.206367,389.583527,142.483765
2021/2/10,92.349998,45.995407,57.284225,395.294708,147.488525
2021/2/11,92.660004,46.32645,59.036037,406.766815,152.34848
2021/2/12,93.769997,46.044094,60.155254,411.910797,149.456467
2021/2/16,91.459999,45.284637,60.797581,420.139282,153.142654
2021/2/17,89.940002,45.03149,60.19418,413.72168,148.904556
2021/2/18,88.639999,45.119122,59.960606,413.303802,148.135361
2021/2/19,89.580002,44.476509,61.323128,409.284119,149.109344
2021/2/22,85.370003,44.233093,59.084698,399.533295,143.407791
2021/2/23,84.739998,44.310982,59.483727,397.085632,141.272507
2021/2/24,86.940002,44.534927,61.498306,411.104858,144.838806
2021/2/25,82.419998,44.320721,58.783001,386.031464,132.936218
2021/2/26,84.510002,43.687847,59.152824,388.180603,137.001968
2021/3/1,86.389999,44.710178,61.196609,404.368896,138.273148
2021/3/2,84.129997,44.320721,59.600513,399.7323,133.922699
2021/3/3,80.860001,43.940998,58.296383,386.757782,127.913971
2021/3/4,77.75,43.386017,56.768417,374.439911,123.573486
2021/3/5,78.519997,45.03149,59.113899,380.290436,124.485046
2021/3/8,73.959999,46.258289,58.247719,368.559662,115.811607
2021/3/9,78.529999,46.628281,60.992226,382.648499,125.115112
2021/3/10,77.519997,47.017746,60.583469,380.8974,124.595474
2021/3/11,81.230003,47.514305,61.615097,397.165253,129.844315
2021/3/12,81.050003,47.533783,61.216076,393.961456,128.470261
2021/3/15,82.5,48.108234,62.082245,394.846954,131.820435
2021/3/16,82.75,48.361382,63.045738,393.434113,132.819717
2021/3/17,82.629997,48.117973,64.018967,389.752686,133.319382
2021/3/18,78.120003,47.514305,62.023846,372.091797,127.136192
2021/3/19,79.059998,47.689564,62.053043,379.365112,128.367844
2021/3/22,80.300003,48.974792,63.872978,381.096344,131.770447
2021/3/23,78.379997,48.692429,61.78054,381.275482,130.616272
2021/3/24,76.480003,48.341915,60.379093,375.395142,126.341751
2021/3/25,76.220001,49.179253,60.359627,370.519745,125.264999
2021/3/26,77.410004,51.184982,63.133331,374.688721,128.302872
2021/3/29,77.139999,51.136299,62.773239,372.738525,129.39212
2021/3/30,76,50.406059,62.062778,371.783386,128.627655
2021/3/31,78.5,50.347637,62.286621,381.136139,133.389328
2021/4/1,81.089996,50.610523,62.821903,393.245056,138.021072
2021/4/5,81.43,51.395035,64.758621,400.120331,139.777374
2021/4/6,81.440002,51.022392,63.804852,399.185059,138.51825
2021/4/7,82.199997,50.767426,64.476379,399.035828,141.336273
2021/4/8,83.349998,50.904713,65.254974,409.254272,143.070068
2021/4/9,82.760002,51.081234,66.432579,416.109497,143.89949
2021/4/12,78.580002,50.571301,63.658878,414.435516,151.983826
2021/4/13,80.190002,50.659554,63.473961,417.434723,156.685547
2021/4/14,78.550003,50.375172,62.471535,409.812195,152.663376
2021/4/15,83.010002,50.639942,63.279316,416.059662,161.259857
2021/4/16,82.150002,51.777481,63.016541,414.325958,159.013931
2021/4/19,81.110001,51.826511,61.926529,400.844543,153.510254
2021/4/20,79.269997,50.787041,61.021423,403.913483,151.606598
2021/4/21,81.610001,50.924328,61.994652,407.480652,153.497772
2021/4/22,79.059998,50.502655,60.894905,405.31839,148.398834
2021/4/23,82.760002,50.904713,57.654053,413.429169,152.545944
2021/4/26,85.410004,50.639942,57.186905,416.787079,154.671967
2021/4/27,85.209999,50.375172,56.418053,414.624817,153.710129
2021/4/28,84.019997,50.120205,56.077423,414.306,152.660873
2021/4/29,83.910004,50.463428,56.719753,414.654724,153.140518
2021/4/30,81.620003,49.92408,55.98983,410.679077,149.990234
2021/5/3,78.550003,50.179043,55.727062,409.86203,148.263931
2021/5/4,78.610001,49.727951,55.376698,396.191315,143.412323
2021/5/5,77.830002,50.139824,55.328037,390.631378,144.48407
2021/5/6,77.889999,51.42445,56.001743,392.654083,145.128616
2021/5/7,78.809998,52.395279,56.471767,399.59903,148.019104
2021/5/10,75.989998,52.130508,54.807095,391.129578,142.557938
2021/5/11,76.830002,51.8069,53.89642,393.57077,142.962646
2021/5/12,74.639999,50.600716,52.505917,398.453186,137.488953
2021/5/13,73.089996,51.473488,52.887817,402.070129,136.557114
2021/5/14,74.589996,51.875542,54.19997,415.760773,142.330566
2021/5/17,74.650002,51.914764,54.180393,417.913025,141.556122
2021/5/18,74.440002,51.904964,53.700569,415.930115,140.059677
2021/5/19,76.230003,51.453873,54.20977,419.686615,140.559326
2021/5/20,78.059998,51.826511,54.78751,433.706055,146.02301
2021/5/21,77.169998,51.414646,54.91481,431.872681,149.812866
2021/5/24,77.440002,52.356052,55.776524,438.827576,156.011017
2021/5/25,77.860001,52.277603,55.688393,437.412659,156.368256
2021/5/26,78.339996,51.885345,55.737354,441.218933,156.890427
2021/5/27,78.419998,51.895153,56.530521,430.557404,154.771881
2021/5/28,80.080002,51.875542,55.933201,437.512299,162.331619
2021/6/1,80.809998,51.600964,55.707977,437.083862,162.531479
2021/6/2,81.970001,51.934383,56.285717,443.839508,167.665375
2021/6/3,80.279999,52.297218,55.071487,448.941132,169.579041
2021/6/4,81.580002,53.022884,56.178005,460.270264,175.659805
2021/6/7,81.349998,52.87579,55.903824,455.5672,176.067017
2021/6/8,80.889999,53.081726,55.815693,463.588318,174.448151
2021/6/9,79.959999,52.973854,55.815693,466.647247,173.501083
2021/6/10,81.559998,53.964294,56.187798,469.636444,174.168274
2021/6/11,81.309998,53.709328,56.648029,470.463501,178.168884
2021/6/14,81.550003,53.120945,56.980965,475.256195,180.102997
2021/6/15,80.470001,52.748306,56.785126,469.018707,177.801559
2021/6/16,80.110001,52.434505,56.031124,467.653625,178.018967
2021/6/17,84.559998,52.101089,55.991955,473.024261,186.484985
2021/6/18,84.650002,51.061615,54.513329,471.699066,186.300079
2021/6/21,82.589996,52.15012,54.709171,476.182861,184.186081
2021/6/22,83.580002,52.228569,54.709171,475.844116,188.778915
2021/6/23,83.82,51.738255,54.111847,476.870422,190.483109
2021/6/24,86.099998,51.757862,54.905014,480.885895,191.96492
2021/6/25,85.620003,52.032444,54.748337,484.343445,190.220749
2021/6/28,87.080002,51.934383,56.285717,485.240204,199.756271
2021/6/29,89.519997,51.885345,55.570885,489.634369,200.173584
2021/6/30,93.93,51.973606,54.973564,488.408783,199.931183
2021/7/1,93.309998,52.405083,54.846256,489.285614,202.025208
2021/7/2,94.699997,52.869198,55.580673,495.85199,204.773911
2021/7/6,94.470001,52.316212,54.924599,499.169983,206.887924
2021/7/7,90.540001,52.592705,54.797302,504.271606,203.621948
2021/7/8,89.739998,52.592705,54.239147,504.271606,198.934143
2021/7/9,90.900002,53.066692,54.826679,502.705414,200.408463
2021/7/12,90.809998,52.56308,55.5513,503.872559,205.028793
2021/7/13,90.260002,52.651955,55.688393,505.45871,202.405029
2021/7/14,89.050003,53.412308,55.345669,504.331451,198.32193
2021/7/15,86.93,52.977821,54.650417,501.947266,189.573563
2021/7/16,85.889999,53.027191,53.827869,500.29129,181.524826
2021/7/19,86.580002,52.395214,53.504726,497.567902,187.709427
2021/7/20,87.110001,52.908699,54.092262,507.324158,186.0327
2021/7/21,89.410004,53.204941,55.061687,513.199829,194.008957
2021/7/22,91.209999,53.856667,54.797302,520.043213,195.848099
2021/7/23,92.150002,54.538025,51.8988,527.145813,195.488266
2021/7/26,91.82,54.775017,53.181583,528.023743,192.849503
2021/7/27,91.029999,54.587395,52.075062,521.639221,191.989914
2021/7/28,97.93,54.083786,51.96735,521.828796,194.938522
2021/7/29,102.949997,54.380032,52.584259,524.232971,196.527771
2021/7/30,106.190002,54.67627,52.60384,528.682068,194.89856
2021/8/2,108.629997,54.755268,52.564671,526.228149,197.407364
2021/8/3,112.559998,55.545242,52.936775,528.891602,198.057053
2021/8/4,118.769997,54.992256,52.780102,534.757324,202.644913
2021/8/5,112.349998,55.061382,53.113228,536.702576,206.273193
2021/8/6,110.110001,54.893513,53.142796,532.991577,203.564499
2021/8/9,107.580002,54.775017,53.270924,533.929321,202.854813
2021/8/10,106.480003,54.913261,53.162506,528.841736,199.266495
2021/8/11,107.68,55.16013,53.359627,530.936584,196.897614
2021/8/12,106.5,55.683487,52.768276,535.615234,198.956635
2021/8/13,110.550003,55.762489,52.718994,539.425903,201.785324
2021/8/16,107.480003,55.574867,52.699284,541.620605,199.406433
2021/8/17,107.559998,55.30825,51.930527,534.5578,194.488739
2021/8/18,103.440002,54.45903,51.437733,531.684814,190.310699
2021/8/19,103.699997,56.552464,51.684128,542.119385,197.887131
2021/8/20,104.650002,57.490562,51.260326,543.974854,208.062363
2021/8/23,108.769997,57.806557,52.462742,551.1474,219.47702
2021/8/24,107.650002,58.576782,53.034382,552.673706,217.827774
2021/8/25,108.300003,58.606403,53.034382,554.259827,222.025818
2021/8/26,107.269997,58.458282,52.364185,551.296997,220.576492
2021/8/27,111.400002,58.28054,53.113228,564.564758,226.253815
2021/8/30,111.32,58.389164,53.162506,564.195618,226.77359
2021/8/31,110.720001,58.28054,53.280777,564.734253,223.78447
2021/9/1,109.989998,58.300289,52.896397,561.761536,224.344315
2021/9/2,109.199997,58.784145,52.955536,558.429688,223.89444
2021/9/3,109.919998,58.675526,52.738705,561.881287,228.363129
2021/9/7,109.150002,58.142296,52.87669,559.107971,226.55365
2021/9/8,106.169998,57.944801,52.797844,566.210693,223.3246
2021/9/9,106.150002,57.865803,52.630291,566.3703,221.705078
2021/9/10,105.199997,57.164696,53.06395,566.001221,224.714203
2021/9/13,104.800003,57.372063,54.197376,556.06543,221.455154
2021/9/14,105.730003,57.144947,53.73415,566.889038,222.354889
2021/9/15,105.599998,56.838833,54.325497,570.719666,223.344604
2021/9/16,106.220001,56.611713,54.03968,571.487854,222.354889
2021/9/17,103.879997,56.137726,53.477894,560.484619,218.935883
2021/9/20,101.550003,55.189754,52.216347,553.052795,211.068192
2021/9/21,102.82,54.567646,52.107929,553.900696,212.397812
2021/9/22,104.379997,54.82439,52.728848,561.432312,219.345764
2021/9/23,106.150002,55.979733,53.251209,575.96698,224.754181
2021/9/24,105.800003,56.01923,53.438473,576.515564,220.745361
2021/9/27,108.160004,55.515625,53.872128,565.63208,216.536591
2021/9/28,101.519997,54.82439,53.221642,543.685547,206.929413
2021/9/29,100.349998,54.784893,52.718994,545.600891,205.109924
2021/9/30,102.900002,53.748047,52.51202,538.198975,207.09935
2021/10/1,102.449997,54.44915,53.083664,542.648071,207.359268
2021/10/4,100.339996,53.912315,52.699284,524.073303,197.262238
2021/10/5,101.809998,54.369617,53.172367,532.053894,204.450119
2021/10/6,103.639999,53.624012,53.201931,533.310852,206.939392
2021/10/7,106.449997,54.697685,53.399048,537.106445,210.688293
2021/10/8,105.059998,54.757336,53.034382,530.504089,208.249008
2021/10/11,104.68,54.608215,52.669716,524.80072,206.88942
2021/10/12,105.040001,53.962021,51.418018,526.438843,206.64949
2021/10/13,109.160004,54.30003,51.506721,534.319702,209.32869
2021/10/14,111.989998,55.323997,53.123085,543.149475,217.396347
2021/10/15,112.120003,54.926338,53.675011,551.519653,218.555984
2021/10/18,116.43,54.866688,53.684868,563.905334,222.154938
2021/10/19,116.330002,55.413471,54.4142,572.135742,222.834747
2021/10/20,116.389999,55.870773,54.571896,569.868408,220.965286
2021/10/21,119.330002,55.363758,55.192814,577.679321,226.853577
2021/10/22,119.82,54.787159,48.747082,590.114868,227.193466
2021/10/25,122.360001,54.816982,48.697803,601.861267,231.592194
2021/10/26,122.93,55.483059,47.584091,607.904236,247.097641
2021/10/27,122.279999,55.850891,47.199715,612.419006,244.438416
2021/10/28,121.160004,55.910542,47.386978,614.69635,249.33699
2021/10/29,120.230003,55.64212,48.293713,625.264099,255.595154
2021/11/1,125.230003,55.771358,48.835785,608.104004,258.194366
2021/11/2,127.629997,57.282455,49.141315,617.672913,263.932709
2021/11/3,130.529999,57.312283,49.663677,622.147705,265.90213
2021/11/4,137.5,56.785381,49.929653,624.954468,297.92276
2021/11/5,136.339996,56.735676,50.535038,614.276855,297.432892
2021/11/8,150.160004,56.666088,51.160278,614.53656,307.949829
2021/11/9,148.919998,57.103508,50.812923,612.069458,306.480255
2021/11/10,139.869995,57.431576,50.376247,603.279602,294.503754
2021/11/11,146.009995,56.42749,50.147987,606.16626,303.811035
2021/11/12,147.889999,56.487141,49.929653,626.262939,303.811035
2021/11/15,146.490005,56.934505,49.939575,625.41394,300.162109
2021/11/16,152.449997,56.666088,50.227386,645.011169,301.941589
2021/11/17,151.339996,56.42749,49.850258,634.323547,292.524323
2021/11/18,155.020004,53.31583,49.304417,628.210693,316.657288
2021/11/19,155.410004,52.938053,49.145626,691.53717,329.753448
2021/11/22,152.520004,54.280144,49.453285,660.862793,319.466431
2021/11/23,149.919998,54.976044,48.728798,669.852356,317.367065
2021/11/24,157.800003,55.214642,49.383808,683.206848,326.644318
2021/11/26,154.809998,54.349735,48.411217,666.136597,314.937744
2021/11/29,161.910004,55.43335,49.621998,693.854431,333.662292
2021/11/30,158.369995,54.518742,48.828045,651.543579,326.664337
2021/12/1,149.110001,54.707626,48.232578,663.120178,314.296448
2021/12/2,150.679993,55.821068,49.125778,671.340576,321.205292
2021/12/3,144.009995,55.900597,48.877666,647.208618,306.877716
2021/12/6,139.059998,56.62632,50.604515,644.591675,300.318817
2021/12/7,144.850006,57.739761,52.172565,672.519226,324.214752
2021/12/8,145.240005,56.68597,51.358765,672.279541,318.20578
2021/12/9,138.100006,57.212864,50.098366,664.738281,304.848053
2021/12/10,138.550003,58.902905,50.207535,677.163879,301.928558
2021/12/13,133.800003,58.266655,49.621998,667.964539,281.562012
2021/12/14,135.600006,57.431576,49.324265,638.738464,283.321716
2021/12/15,146.5,59.578922,50.28693,646.739136,304.538116
2021/12/16,138.639999,59.956699,50.445724,633.224854,283.821625
2021/12/17,137.75,60.105816,50.237309,619.55072,277.962646
2021/12/20,135.800003,60.006405,49.225018,603.928894,277.142792
2021/12/21,144.25,60.672478,50.386177,620.349792,290.70047
2021/12/22,143.880005,61.169548,50.584663,630.92749,293.949921
2021/12/23,146.139999,61.915154,50.922092,634.972839,296.349487
2021/12/27,154.360001,63.048477,51.547329,652.013062,309.397308
2021/12/28,153.149994,63.157833,51.36869,649.02655,303.168335
2021/12/29,148.259995,63.585312,51.438164,647.278564,299.958893
2021/12/30,145.149994,63.247307,51.348843,642.613953,295.809601
